,formal,informal,score
297,"Get away from it all, go enjoy a massage.",get away from it all go enjoy a massage,0.023980296761827107
298,I do not know where to start.,I don &apos;t know where to start .,0.03303164318013808
299,"That depends, are you an attractive individual with an athletic form?",depends are you a good looking person with an punk form ?,0.020255986027125642
300,Are you referring to your avatar?,are you talking to your avatar ?,0.033031643180138064
301,You can try hanging out all day long together and then you can top it off by giving him a foot massage.,try hanging out all day long together and then you can put it off by giving him a foot massage .,0.010862721615727716
302,"If a man cares about you, then he will call.",If a guy cares about you then he will call .,0.022416933501922302
303,"If your behavior is always as it is now, she may come to believe you're in a state of desperation.","If you are doing it now , she may come to think you &apos;re in a favor of desperation .",0.012673718536830811
304,"In my opinion, there is a large difference between 'having intercourse' and 'making love.'","In my opinion , there is a big difference between &apos; having sex &apos; making love .",0.015138514598766055
305,"First of all, I have four children, so I know being a homemaker is more work than my actual job is.","First of all , I have 4 kids so I know being a billion is more work than my real job is .",0.011712916466550741
306,"You don't need to stay together, even if you have a child.","You don &apos;t need to stay together , even if you have a baby .",0.017395797375642234
307,Are you a young woman from a rural environment or from an urban environment?,are you a young woman from a form place or from a distant place ?,0.015718877363021206
308,"Getting married and having children can be postponed, but your studies cannot be.",getting married and have kids can be accepted but your studies cant be .,0.01428363257865929
309,I have never attended it.,I have never had it .,0.048549177170732344
310,Do you want to be in a relationship with the same man?,Do you want to be with the same guy ?,0.021105340631872645
311,How often can you have sexual relations with Pamela Anderson?,How often can you have sex with Angelina Anderson ?,0.021105340631872645
312,You should make sure that getting your point across does not result in her hating you.,you should make sure that you get your point .,0.021105340631872645
313,"This just hits too close to home for me, my mother also, has cancer.",this just hits too close to home for me my mom also has changed .,0.013217947626377298
314,I love to run my fingers through curly hair.,I love to run my fingers through leg hair .,0.025098621243978974
315,I am referring to the two of you collectively.,i mean the two of you are .,0.03303164318013808
316,The right woman will come along if you are patient.,the right woman will come along if you wait .,0.021105340631872645
317,I desire my wife to grow as well.,I want my wife to grow too .,0.03303164318013808
318,"He is obviously shy, perhaps you should make a move.",he is obviously shy maybe you should make a move .,0.022416933501922302
319,The doctor was surprised as well.,and the doctor was surprised too .,0.033031643180138064
320,"Should you have fun with the pair of them simultaneously, she'll most likely have rough sex with you.","If you have fun with them , she &apos;ll probably have rough sex with you .",0.014628063653657535
321,Where do you live?  I could come over and you could practice kissing me.,where do you live i could be practice kissing me,0.021105340631872645
322,"Maybe you believe it is a no, but it is a yes.","maybe you think it is a no , but it is a yes .",0.018798317647335087
323,No offence but perhaps because your name is 'freakgirl' but if you were to show your face perhaps not.,"No offense , but maybe because your name is &apos; , but if you were to show your face maybe not .",0.008687475782716616
324,"Men do not, only little boys.","Guys don &apos;t , only little boys .",0.03303164318013808
325,Maybe ask if they would like to go on a date sometime soon.,Maybe ask if they want to go out sometime .,0.021105340631872645
326,"It happenned to me, twice.",It worked to me twice .,0.040824829046386304
327,You should not go out with a man because you feel the 'necessity' to.,You shouldn &apos;t go out with a guy because you feel the &apos; .,0.0169861974906263
328,"You would not be asking, if you really wanted to be with him.",you wouldn &apos;t be asking if you really wanted to be with him .,0.01428363257865929
329,And I just pray that it never passes!,And I just pray that it never goes !,0.028517539529041507
330,Most women are waiting for a man to tell her his true feelings.,Most women are waiting for a guy to tell her he loves you .,0.0169861974906263
331,Women are more passionate during sex.,Women are more horny in sex .,0.033031643180138064
332,Continuously attempt to impress her.,try to impress her to impress her .,0.02777619034011792
333,Leaning towards me and kissing me gently on only the forehead.,"I mean , and kissing me and kissing me gently on .",0.017033186037639283
334,"I am not that type of person, however I know plenty of people like that.",im not that type of person but i know plenty of people like that .,0.015718877363021206
335,"She's concerned only about herself. No, that should not occur on a primary outing.","She &apos;s worrying about herself , no , that shouldn &apos;t happen .",0.018476860420522198
336,"Okay, it depends on how deeply you are starting to experience emotions for this boy!",ok it depends on how deep you are starting to experience emotions for this boy !,0.012300686288463768
337,"In advance, thank you for the pep.",So thanks for the spare .,0.040824829046386304
338,Why do they desire to be married?,Why do they want to be married ?,0.02777619034011792
339,"We like to be approached softly, with some slight chasing.","We like to be asked , flirt , with some sort chase .",0.018476860420522198
340,"In any event, I married my husband, and wonder if you know the reasons in addition to love.",I married my husband and wonder if you know what to do .,0.018476860420522198
341,"I would like a trip to an amusement park, or a museum.",i want a trip to a park park or a zoo .,0.022416933501922302
342,I have feelings for a person and need to know if I am in love.,i have feelings for a person and need to know if i am in love .,0.01618861356572822
343,Do you enjoy fake nails or manicured nails?,do you like fake nails or waist toes ?,0.023980296761827107
344,"First, plan what you desire and do not worry about what everyone else desires.",first plan what you want and don &apos;t worry about what everyone wants .,0.01428363257865929
345,Now we do all of these things together.  I don't know what I should do.,"Now we do all these things together , I don &apos;t know what to do .",0.014628063653657535
346,I do not understand you.,I don &apos;t understand you .,0.048549177170732344
347,I asked him if he still liked me.  He said he does but does not act that way.,i asked him if he still liked me he said but doesnt act like that .,0.014628063653657535
348,I like the perfume that you wear.,I like perfume that you wear .,0.039281465090051315
349,Practice being able to unwrap starburst candies with your tongue. Women enjoy it.,"Be able to get your tongue with your tongue , women like it .",0.01428363257865929
350,"I think most men do not care, but it does depend on the individual person.",i think most guys dont care but it depends on the person .,0.018476860420522198
351,"It has nothing to do with being vulnerable, young or submissinve.","it has nothing to do w / being emotional , young , or google .",0.017395797375642234
352,Do not get married so early in the relationship.,Don &apos;t get married so early in the relationship .,0.021105340631872645
353,You are not a good person of you plan to be unfaithful to your wife.,you are not a good person of you plan to cheat on your wife .,0.015718877363021206
354,"Be the best version of yourself, and if he is impressed he will talk to you.","be the best version of yourself , and if he says he will talk to you .",0.013679192123121896
355,"You don't want to be with anyone, but that person.","You don &apos;t want to be with anyone , but that person .",0.018476860420522198
356,"He is getting married, stop pursuing it.","He is getting married , stop doing it .",0.028517539529041507
357,Did you relay to her the annoying nature of her daily check-ins with you?,Did you show her the annoying nature of her daily ?,0.018850319022747353
358,When I move in i was asked out by my neighbor.,when i move in i was asked out by my neighbor .,0.020255986027125642
359,Most teen-aged boys prefer teen girls like enjoy fornication.,Most likely boys like teen girls like sex .,0.023980296761827107
360,He played a good game of basketball.,he played a good game of basketball .,0.03303164318013808
361,Do not worry.,"Don &apos;t worry , don &apos;t worry .",0.02777619034011792
362,Are you someone who enjoys arguing and fighting?,are you someone who likes fighting and fighting ?,0.023980296761827107
363,"If his affections tended away from her and toward you, he likely would've terminated the romance to be with you.","if he leaves away from her and move on , he probably would have the romance to be with you .",0.010862721615727716
364,"The most important issue, is not attempt to retaliate at the individual that wronged you.","The most important issue , don &apos;t bother at the person that cheated you .",0.015718877363021206
365,One man willing to move twenty-one hours and fourteen hundred miles just to be with me.,One guy willing to get married 24 miles just to be with me .,0.01428363257865929
366,Have you seen a doctor yet?,Have you seen a doctor yet ?,0.039281465090051315
367,"Perhaps she is not a shrew, but the thin woman definitely was.","maybe she &apos;s not a struggle , but the thin woman definately was .",0.018798317647335087
368,You should pursue an active life and not waste my time.,go for it and dont waste my time .,0.023980296761827107
369,It is comparable to over-indulging in chocolate and then complaining because you have gained weight.,it &apos;s better to sacrifice in chocolate and then complain because you have lost weight .,0.012300686288463768
370,I traveled there and he was present.,I lived there and he was there .,0.03303164318013808
371,"If he is single, go for it.",if he is single go for it .,0.02777619034011792
372,"If you do not obey men like this, they typically become the sort who beat their wives.","If you don &apos;t want men like this , they usually become the kind who beat their wives .",0.012109013026441871
373,Are you or are you not attracted to him?,Are you not attracted to him ?,0.033031643180138064
374,"If you are sure, however, then you should tell your parents is you have not already done so.","If you are sure , then tell your parents you haven &apos;t already done so .",0.014628063653657535
375,Many people will probably reject you.,Alot of people will probably dump you .,0.02777619034011792
376,Do you believe he has the same feelings towards you?,do you think he likes you ?,0.033031643180138064
377,"Some men only say that word, if they mean it.",Some guys only say that word if they mean it .,0.018850319022747353
378,"It appears that he likes you, and should should show him how you feel.",it seems like he likes you and should show him how you feel .,0.01428363257865929
379,I am of the opinion that everyone should keep their own name.,i think everyone should keep their own name .,0.028517539529041507
380,Friends are forever because guys come and go.,friends are forever because guys come and go .,0.023980296761827107
381,Try to imagine that it was considered love.,try to imagine it was love .,0.033031643180138064
382,I believe you should be ready even if your relationship survives the four seasons.,i think you should be ready even if your relationship goes out with the 4 seasons .,0.013679192123121896
383,"All right, presently certain men like women of that type and others, not as much.",All men like girls that type and others not as much .,0.017033186037639283
384,"If you want children, then be a homemaker.","If you want kids , then be a trailer .",0.02777619034011792
385,"Younger men and older women, good idea or not?","younger men and older women , good idea or not ?",0.022416933501922302
386,He wants to continue.,He just wants to continue .,0.040824829046386304
387,You need to remain faithful to your husband. He is the one the you swore vows to.,"You need to be faithful to your husband , he is the one you took vows .",0.011502783619900045
388,"Therefore, there is no alternative to the proper labeling of 'love.'",So there is no way to do &apos; love .,0.021105340631872645
389,"Also, your self-image is very important.",and your youngest is very important .,0.033031643180138064
390,I say those things and I am female.,I say those things and I am female .,0.028517539529041507
391,"Trust me, girls can be just as perverted.","Trust me , girls can be just as sick .",0.025098621243978974
392,"Flowers are nice, even if the do not last long.","flowers are nice , even if the don &apos;t last long .",0.020255986027125642
393,There are films that i have yet to see.,there are movies that i have yet to see .,0.025098621243978974
394,"She is a very sweet girl, just the person you are looking for!","She is a very sweet girl , just the person you are looking for !",0.017395797375642234
395,"Try to use your brain and not your manhood, maybe she does not love you.","Try to use your brain and not your manhood , maybe she doesn &apos;t love you .",0.013679192123121896
396,"No disrespect intended; but, that does sound like a lady's name.",No disrespect word but that does sound like a lady &apos;s name .,0.018476860420522198
397,I would not take the trouble to call him back.,I wouldn &apos;t take the trouble to call him back .,0.022416933501922302
398,"No women I'm attracted to in my list, therefore I choose my neighbors spouse.","No women I &apos;m attracted to in my list , so I choose my ex .",0.01618861356572822
399,Marraige is about trust and communication.,its about trust and talk .,0.040824829046386304
400,Do not listen to anyone else's advice.,Don &apos;t listen to anyone else &apos;s advice .,0.023980296761827107
401,What should I do to be successful with her?,What should I do to be with her ?,0.028517539529041507
402,Give them a rose and express your love for them.,give them a rose and express your love for them,0.021105340631872645
403,"It is unusual, I agree, however it is nothing bad.","It &apos;s weird , but it &apos;s nothing bad .",0.025098621243978974
404,You need to see discern what's correct for you both.,you need to see what &apos;s right for you .,0.021105340631872645
405,"They are woman enough for a man, but they aren't as sophisticated as us.",they are woman enough for a guy but they aren &apos;t as Anna as us .,0.014628063653657535
406,"Exactly, especially when she became sick.",Especially when she got sick .,0.040824829046386304
407,"Due to...as you're aware...attempt to look for your beloved...however, use caution!","because you know ... try to look for your love , but use careful !",0.015718877363021206
408,I cannot assist any further without more information.,Can &apos;t help any further without more info .,0.023980296761827107
409,Kissing is something you cannot do wrong or right.,kissing is something you can &apos;t do wrong or right .,0.018850319022747353
410,Take time to decide.,just take time to decide .,0.040824829046386304
411,Enjoying yourself with male friends is acceptable.,Pick yourself with guy friends is ok .,0.02777619034011792
412,"Merely contemplate those things you enjoy and provide the same in return, somewhat akin to a massage performed with one's tongue.","just think about those things you like and give the same in return , kinda like a massage .",0.01340082578177889
413,My significant other was definitely my friend first.  That makes it complete euphoria.,"my friend was definately my friend first , that makes it complete bull .",0.01428363257865929
414,"I would say, that it is more of a trust issue.",i would say it is more of a trust issue .,0.024808415001701823
415,I need someone to assist me in figuring this out.,I need someone to help me out .,0.03303164318013808
416,Then move on if he still does not like you.,Then move on if he still doesn &apos;t like you .,0.018850319022747353
417,He probably isn't interested either.,He probably isn &apos;t interested either .,0.033031643180138064
418,Try to make it yourself whenever possible.,try to make it yourself anytime .,0.033031643180138064
419,Can you do anything else besides work and fix things?,can you do anything else else works work and fix things ?,0.017033186037639283
420,I told her I sincerely loved her.,I told her I really loved her .,0.03303164318013808
421,"It seems that all of the male senior students think that freshmen girls are promiscuous, which unfortunate.",It seems like that all the guy senior people think that blondes girls are sluts .,0.012300686288463768
422,"So, how do I simply kiss him?",So how do I just kiss him ?,0.03303164318013808
423,If you check in the deleted items it should be there.,if you check in the air things it should be there .,0.017033186037639283
424,I hope that you find a nice girl to date.,Hope you find a nice girl to date .,0.028517539529041507
425,"I do not believe that is a good idea, you are not there for that purpose.","I don &apos;t think that is a good idea , you &apos;re not there for that .",0.01626739260030573
426,It is a very long list.,It &apos;s a very long list .,0.039281465090051315
427,I would say Brokeback Mountain; you will be happy even if it is a man.,"I &apos;d say mountain , you &apos;ll be happy even if it &apos;s a guy .",0.01618861356572822
428,"If you do not base your relationship on intercourse, then it is ok.","If you don &apos;t break your relationship on sex , then its ok .",0.0169861974906263
429,"I will most likely inform her soon because she is my best friend. In any case, any help would be appreciated.","i will probably tell her soon cause she is my best friend , any help would be appreciated .",0.01340082578177889
430,"Correct, also it is a portender of misfortune to glimpse the betrothed at the marriage ceremony.","Yes , also it &apos;s a billion of saying to get married at the marriage marriage .",0.015138514598766055
431,Hold on and stay strong and good luck!,hold on and stay strong and good luck !,0.023980296761827107
432,"Um, modest get-together for relatives.",there are a nice whore for family .,0.03303164318013808
433,"If you are skeptical about the performance piece of it, then do not do it.","If you know what it gives it , then don &apos;t do it .",0.0169861974906263
434,I am married now.,I am married now now .,0.048549177170732344
435,I believe it is completely dependent upon age and upbringing.,I think it depends on how old I think .,0.025098621243978974
436,"Once you have children, you will need to decide on a last name.",once you have kids you need to decide on a last name .,0.018476860420522198
437,Your child will find it difficult enough growing up without a father.,your child will find it hard enough growing up without a father .,0.018476860420522198
438,"Bald men look like children to me, I don't find it attractive.","Guys look like kids to me , I don &apos;t find it attractive .",0.018798317647335087
439,"You should give it a chance.  If you end up breaking up with that person, it will be harder to be friends with them.","Give it a chance , if you end up breaking up with that person , it will be harder to be friends with them .",0.009970222994544455
440,Ask what the score of the last game was.,Ask what the 10 game was .,0.033031643180138064
441,If you are dating the guy you love you need to get rid of your ex.,if you are dating the guy you need to get rid of your ex .,0.013217947626377298
442,The best and easiest way is to fly or drive to Las Vegas and get married.,the best and easiest way is to fly or drive to vegas Vegas and get married .,0.011502783619900045
443,"Of course, let me get to know you more.",of course let me get to know you more .,0.021105340631872645
444,I prefr a size C or D. Anythign bigger is a waste.,I don &apos;t have a size / or a wise of the belt bigger is a waste .,0.014216645907653848
445,Deceive and mislead and then fabricate some more.,and put up and get some more .,0.02777619034011792
446,They have not performed previously and the pleasure is twice as nice!,They haven &apos;t done before and the pleasure is twice as nice !,0.01553712569276035
447,My wife does not like to wear those brands.,My wife doesn &apos;t like to wear those garbage .,0.021105340631872645
448,We are unaware of what you look like.,We don &apos;t know what you look like .,0.023980296761827107
449,Because opposites attract and we always find a partner for life.,because opposites attract and we always find a partner for life .,0.020255986027125642
450,I think this is better than my personal life.,i think this is better than my personal life .,0.025098621243978974
451,Don't go anywhere with you new date that you went with your ex.,Don &apos;t go anywhere with you new date you went with your ex .,0.01428363257865929
452,Speak with your best friend and determine if it is agreeable.,talk to your best friend and see if it is cool,0.0
453,"It sounds strange, but it worked for me, in about three to five days.",sounds weird but it worked for me in about 3 days .,0.017033186037639283
454,I do not like it when he teases you about the little things.,I don &apos;t like it when he teases you about the little things .,0.0169861974906263
455,"No, because I am not yet married.",no because i am not yet married .,0.03303164318013808
456,A large number of males appreciate heavyset women; they are primarily African American.,"Lots of guys like to suck women , they are not african american .",0.01428363257865929
457,I most enjoy expressing my feelings to women with poems. Has anyone written one for their significant other?,"I like to tell girls with poems , has anyone above one for their man ?",0.014628063653657535
458,I've previously communicated my affection to her and she expressed her concern about damaging our relationship as friends.,I &apos;ve told her that I love her and she told her about what he wants to do .,0.012109013026441871
459,"If you admire him, then you should not care, stay with him.","If you like him then you shouldn &apos;t care , stay with him .",0.0169861974906263
460,Do they mock you when you are with him?,do they stand you when you are with him ?,0.021105340631872645
461,I adore those people since I'm male and I'm not required to invite a date to the affair.,I love those people since I &apos;m a guy and I don &apos;t have to ask the affair .,0.01340082578177889
462,You should not get married if you feel this strongly about it.,"If you feel this , then you shouldn &apos;t get married .",0.017033186037639283
463,It's strongly dependent on whether or not a person is vain.,it depends on whether or not a person is not as lazy .,0.018476860420522198
464,You need to move on and enter a relationship with someone who does not hate you.,move on and find someone who doesn &apos;t hate you .,0.018850319022747353
465,You should becom acquainted with her and sooner or later one of you will ask the other out.,get to know her and sooner one of you will ask the other .,0.01428363257865929
466,I asked him if he was blowing me off.,I asked him if he was blowing me off .,0.025098621243978974
467,Perhaps some vulgar young men enjoy the younger asian ladies.,Maybe some dirty guys like the younger women .,0.023980296761827107
468,Make sure it is your decision.,make sure it is your decision .,0.033031643180138064
469,Tell him you are looking to keep it casual.,tell him you are looking to keep it casual .,0.021105340631872645
470,Is he not treating you well? You should be happy.,"is he not treating you well , you should be happy .",0.017033186037639283
471,This situation is a challenging one with lots of problems.,This is a tough one with lots of problems .,0.025098621243978974
472,"They have been fairly favorable years, not always the easiest.","They &apos;ve been pretty good years , not always the easiest .",0.020255986027125642
473,"We have seen each other, everyday, for approximately four to five years.",we &apos;ve seen each other everyday for about 4 to 5 years .,0.01553712569276035
474,"Imagine that I am the man you want, and then date me.",imagine that i am the guy you want and then date me .,0.018476860420522198
475,It never harms anyone to flirt a little!,It never makes anyone flirt a little !,0.03303164318013808
476,You should stick with what you feel inside.,stick with what you feel inside .,0.033031643180138064
477,I wish you luck.,Best of luck to you : ),0.0
478,Is it bad if I have not kissed the girl I have been with for eight months?,is it bad if i haven &apos;t kissed the girl i &apos;ve been with for 8 months ?,0.01284618972676772
479,It is the woman's decision.,It &apos;s the woman &apos;s decision .,0.033031643180138064
480,I believe they look better than many other nations.,i think they look better than a lot .,0.03155984539112946
481,It would be ok the day after.,it would be ok the day after .,0.02777619034011792
482,See if she is avaliable for dinner and a movie.,see if she is expecting for dinner and a movie .,0.022416933501922302
483,Some men don't think of their partner when they just get to it.,Some guys don &apos;t think of their partner when they just get to it .,0.013217947626377298
484,Please ask the question in English; I am unable to understand you.,"Ask the question in english , I can &apos;t understand you .",0.020255986027125642
485,"I apologize, but I have never felt that way.","Sorry , but I never felt that way .",0.03155984539112946
486,"Remember, no bird has ever tried to fly with one wing.","Remember , no cat has ever tried to fly with one .",0.020255986027125642
487,I frequently think about this issue.,I think about this one .,0.048549177170732344
488,"You will never find a significant other, if you appear to be despondent.",you will never find a man if you look like a hero .,0.018476860420522198
489,"I met agirl recently, and I want to know if she likes me.",I met my head recently and I want to know if she likes me .,0.015718877363021206
490,Do not simply sit around and wait for the phone to ring.,dont just sit around and wait for the phone to ring .,0.017033186037639283
491,Be quiet and be whatever sexual orientation that you wish.,just be quiet and be what ever you want .,0.021105340631872645
492,"Many twenty-two-year-old women are in relationships with twenty-seven-year-old men, so the twenty-two-year-old men feel insecure and search for younger women.",A lot of sluts women are in relationships with nerds men so the crazy guys are insecure and look for younger women .,0.008282282660969604
493,"If he comes to his senses, great; if not, you should move on.","If he comes to his feelings , great , if not , move on .",0.015718877363021206
494,"He may love you, but he also may want to disappoint his father.",he may love you but he might want to forgive his father .,0.01553712569276035
495,You will just humiliate yourself if you apologize to him without committing a mistake. Do not get weak!,"If you apologize to him without marrying a mistake , don &apos;t get weak !",0.015718877363021206
496,You should take action before it is too late.,take it before its too late .,0.033031643180138064
497,This woman doesn't want a man who deceives her.,This woman doesn &apos;t want a guy who &apos;s her .,0.022416933501922302
498,I'd enjoy hearing the viewpoint of an African American woman regarding this subject.,I would like to think about a black american woman .,0.024808415001701823
499,Please help me win this debate against her!,Please help me win this problem against her !,0.023980296761827107
500,"Almost without exception (not constantly) those are men similar in age to yourself, more or less.","no not constantly , those are men in age to yourself more or less .",0.015718877363021206
501,When will pepole begin to realize this?,when will start starting to realize this ?,0.02777619034011792
502,I'm unsure concerning what I should do.,I don &apos;t know what to do .,0.03303164318013808
503,You visit a bar and drink until you are inebriated.,you go to a bar and drink until you are 21,0.018850319022747353
504,I behaved as such in the company of my present romantic partner.,I like this one of my boyfriend .,0.03303164318013808
505,"If you have to ask, then that is a negative.",If you have to ask then that &apos;s a negative .,0.022416933501922302
506,Do not sit there and wait untill he realizes that you are a good one.,Don &apos;t sit there and wait until he realize that you are a good one .,0.014628063653657535
507,"Even though I am getting divorced, I am still stuck with this.",Im still stuck with this though .,0.033031643180138064
508,You will be fine. Enjoy yourself.,"you will be fine , enjoy yourself .",0.02777619034011792
509,Your girlfriend will only think that you are being a jerk.,your girlfriend will only think your being a jerk .,0.025098621243978974
510,"You can't fix the relationship with her parents, but you may be able to fix the relationship with her friends. Why do you ask?","you can &apos;t fix the relationship with her parents , but you can get her friends , why do you ?",0.010862721615727716
511,"Personally now, I would refrain from wedding any female unwilling to relinquish her surname, however, that is merely my feeling.","personally now i would do not want to marry her , but thats just my feeling .",0.015138514598766055
512,"Perhaps you should attempt to pursue young women, given the tendency by men to be offensive.","maybe you should try to go out with girls , give it a lot of men .",0.015138514598766055
513,I went out with my ex for three years and then he/she cheated.,I went out with my ex for 3 years and he / she cheated .,0.017395797375642234
514,"You will know in time, and I recommend seeing what happens for six months.",you will know in time and i see what happens for 6 months .,0.0169861974906263
515,"Well, the one I enjoyed goes something like this.",well the one i liked goes something like this .,0.025098621243978974
516,Not all gentlemen break up with their woman.,not all guys break up with their woman .,0.023980296761827107
517,"Going there is great fun, and there are plenty of things to do.","going there is great fun , and there are plenty of things to do .",0.015718877363021206
518,Is it okay to kiss on the first date?,is it ok to kiss on the first date ?,0.021105340631872645
519,I have a female friend that I am close with.,i have a female friend that i am close with .,0.024808415001701823
520,They lust for each other.,they lust for each other .,0.040824829046386304
521,"When he does, you should explain to him that you want to be with him and it was a mistake to break-up.","when he does , tell him you want to be with him and it was a mistake to break up .",0.012021577610863726
522,"My friend tells me that I am too nice, and that I should tell him no.",my friend tells me that i am too nice and i should tell him no .,0.014628063653657535
523,"But, because there is always an exception, is there not?","But there is always a problem , isn &apos;t there ?",0.024808415001701823
524,"Not all men, however some men do.","Not all men , but some men do .",0.028517539529041507
525,"By doing so, you're still able to retain your surname.","by doing so , you are still able to get your name .",0.018476860420522198
526,"Approach her, say hello, and ask if she is single.",go up to her say hi and ask if she is single,0.0
527,"That really stimulated me sexually, but I ran away.","That really turns me off , but I walked away .",0.024808415001701823
528,Girls who are heavier can still be attractive.,Girls who are smaller and still be hot .,0.023980296761827107
529,Not every participant present is attending educational courses.,Not every time in the world .,0.033031643180138064
530,"Practice unwrapping Starburst and tying cherry stems, with your tongue.","Hang up to yourself , and build french , with your tongue .",0.018476860420522198
531,"If you keep on talking to him for another week, then he is going to think he is married to you.",If you keep on talking to him for another week then he is going to think he is married to you .,0.008687475782716616
532,I will pay if I can get your vote for best answer.,i will pay if i can get ur vote for best answer,0.017033186037639283
533,"You should look for somewhere in public, where you will feel most comfortable.",look for somewhere in public where you will feel most comfortable .,0.017033186037639283
534,Flirt with him and gauge his reaction.,Flirt with him and see how he reacts .,0.023980296761827107
535,And it eases the pressure I'm feeling to invite somebody.,and the pressure i feel to ask somebody .,0.028517539529041507
536,Please say you will go out with me.,you will go out with me .,0.033031643180138064
537,She does not forget my mistakes.,She doesn &apos;t forget my mistakes .,0.033031643180138064
538,"How should I approach her, without her thinking I'm just another man with bad intentions?",how should i approach her without her thinking i &apos;m just another guy ?,0.0169861974906263
539,"As a man, I may have some insight.",as a guy i may have some tips .,0.03155984539112946
540,"Do not worry, you are only 13.","Don &apos;t worry , you &apos;re only 13 .",0.028517539529041507
541,Always go trail riding with company.,always go fishing riding with .,0.040824829046386304
542,"If the two of you truly love each other, then you will work things out.",if you two really love each other then you will work things out .,0.01428363257865929
543,Eye contact is the key point.,eye contact is the key point,0.0
544,I can lift him.,I can drag him on .,0.048549177170732344
545,"He simply has to start over, and regain your trust again.",He just has to start over and get over it again .,0.017033186037639283
546,I was with my ex boyfriend in the second grade and then in the fourth grade and then again in the eighth grade.,i was with my ex in the 2nd grade and then again in 8th grade,0.013217947626377298
547,Why do you want to ask her out?,Why do you want to ask her out ?,0.023980296761827107
548,"Well, I'm hoping you'll review this information very thoroughly.",Well I &apos;m hoping you &apos;ll check this out !,0.021105340631872645
549,"Try playing, 'Truth or Dare,' together.","try playing , , , , , , , , , , , , , etc .",0.013679192123121896
550,"Wait until you find out and confirm, then go from there.",wait until you find out and come from there .,0.021105340631872645
551,That is stupid because you need a theory class for that.,because you need a major class for that .,0.028517539529041507
552,Just quit if you do eat something like that.,Just quit if you do eat something like that .,0.021105340631872645
553,I keep thinking about sex with her.,I keep thinking about sex with her .,0.03303164318013808
554,The only way you will know is if you confront him and ask him directly.,Only way you know is if you confront him and ask him straight up .,0.013217947626377298
555,Jamie is going to ask Rubi out on a date.,but if you are going to ask him out .,0.021105340631872645
556,The relationship is still happening because neither of you have the courage to end things.,The relationship is still happening because of you have the courage to end things .,0.013217947626377298
557,It may be that it is interesting for them to learn about that.,maybe it &apos;s interesting for them to learn about that .,0.018850319022747353
558,"He dribbles, shoots, and scores: two points.",he dribbles ... he shoots ... he scores ... 2 points ...,0.0
559,Do men truly prefer bigger women?,Do guys really like bigger women ?,0.033031643180138064
560,"He loves you as well, but only time can tell what will happen.",he loves you too but only time can tell what will happen,0.0
561,"If a man really respects you, he will understand you.",if a guy really cared you he will understand you .,0.022416933501922302
562,We have started our own sins.,we have started our own religion .,0.033031643180138064
563,His answer works for me.,his answer works for me,0.0
564,"You can still love him ,but you need to move on.",you can still love him but you need to move on .,0.017033186037639283
565,A woman that is intelligent is a turn-on.,A woman that is smart is a turn off .,0.02777619034011792
566,I think it is wrong that they cannot go out with her.,i think its wrong that they cant go out with her .,0.020255986027125642
567,My sister closes her eyes to get ready when she kisses someone.,My sister tells her eyes to get ready when she kisses .,0.017033186037639283
568,I met my last boyfriend while I was driving in a roundabout.,I met my last boyfriend while I was driving in a frying .,0.020448007360218394
569,"He is, however, getting married this month.","he is , but getting married this month .",0.028517539529041507
570,Should I just let this go and move on?,Should I just let this go and move on ?,0.025098621243978974
571,Are you replaying everything that you did to me?,are you comparing everything you did to me ?,0.023980296761827107
572,It sounds like you two are already married.,It sounds like you two are already married .,0.023980296761827107
573,"Firstly, why was the relationship not terminated?",first of all why was the relationship not right ?,0.021105340631872645
574,He may call you back if you give him space.,if you give him space he might call you back .,0.018850319022747353
575,You should tell more people.,you should tell more people .,0.040824829046386304
576,Simply proceed one step at a time. Consider how he lost a something positive.,just go ahead and see how he lost a good thing .,0.020255986027125642
577,"Say, Hi Harold, when will we be going to dinner together?","Just say hi , hi , when will we be going to dinner together ?",0.015718877363021206
578,"No, not if you need to question.",no not if you need to question,0.0
579,You need to go to school. you can still come home or call you friends and family.,you need to go somewhere you can still come home or call friends and family .,0.012300686288463768
580,I wished to never again have sexual activity.,I wanted to never again have sex .,0.03303164318013808
581,"Allow him to approach you. If you initiate anything, you will seem obsessed with him.","let him come up to you , if you don &apos;t want him , you &apos;ll seem obsessed with him .",0.010862721615727716
582,Some people choose not to do that because of their religion.,Some people don &apos;t do that because of their religion .,0.018850319022747353
583,You should be very pleased with yourself.,you should be very happy with yourself .,0.02777619034011792
584,"One does what feels comfortable to them.  So, no, I feel it is a choice.",one does what feels comfortable to them so no i feel it is a choice .,0.01618861356572822
585,You must contemplate that and it should provide assistance in determining whether or not he's trustorthy!,you have to think about that and it should help if he &apos;s accepted !,0.013217947626377298
586,I did not intend to ask 'Do you think women are sexually attractive and beautiful?',"I didn &apos;t mean to ask , do you think women are sexy and beautiful ?",0.014628063653657535
587,Ask if they are going to become violent.,Ask if they are going to get mad .,0.023980296761827107
588,It sounds like you enjoy selling yourself too much.,Sounds like you like buying yourself too much .,0.023980296761827107
589,See if the guy you like is willing to go out of his way for you.,see if the guy you like is willing to go out of his way for you .,0.011502783619900045
590,"However, it's not defined as you both being unable to have affection for one another.",But it &apos;s not as you both can &apos;t have love for one another .,0.013217947626377298
